X,id,pred,var,area,date,neighbors
18,6191000,0.210614207430196,0.00604931398888375,514.140000000007,11/2023,10
1,3,0.161100043564493,0.00194712908792903,122.839999999997,03/2024,10
2,5,0.161184920934561,0.00193944723799756,126.21000000001,03/2024,10
3,7,0.182856812967697,0.0037418336141797,28.1699999999995,03/2024,10
4,10,0.219294767553172,0.00292419642108559,72.8800000000034,03/2024,10
5,12,0.248486324780255,0.0036673516170084,10.0899999999995,03/2024,10
6,14,0.265247945565283,0.00344381835157546,8.65999999999924,03/2024,10
7,16,0.315658778989052,0.00251507253571477,15.2499999999994,03/2024,10
8,17,0.3224317729903,0.00260697413259424,39.8200000000005,03/2024,10
9,19,0.30507950848576,0.00332083095017245,93.8999999999974,03/2024,10
10,20,0.269995736659435,0.00417855279654029,62.2299999999959,03/2024,10
11,22,0.251004216942583,0.00458343013979564,9.69000000000027,03/2024,10
12,27,0.247735395830313,0.00457840826399191,44.6999999999995,03/2024,10
13,30,0.21103167753707,0.0048568853554295,3.50999999999988,03/2024,10
14,34,0.220601598664856,0.00490684865294216,2.39999999999999,03/2024,10
15,38,0.243307452332934,0.00477537682499735,10.8899999999999,03/2024,10
16,39,0.242775904712507,0.0047196440335035,4.25000000000009,03/2024,10
17,40,0.248455563028668,0.00473847755905344,26.3800000000013,03/2024,10
18,6191000,0.185589983793095,0.00424785608139171,514.140000000007,03/2024,10
1,3,0.475906090404509,0.00115395374628239,122.839999999997,04/2024,10
2,5,0.475371921767489,0.00115115184530416,126.21000000001,04/2024,10
3,7,0.485473194751604,0.00225101334606487,28.1699999999995,04/2024,10
4,10,0.536251089506356,0.00177264030239834,72.8800000000034,04/2024,10
5,12,0.573133389371548,0.00216854940277728,10.0899999999995,04/2024,10
6,14,0.589019523279977,0.00195208190261265,8.65999999999924,04/2024,10
7,16,0.616670699338876,0.00122281461712399,15.2499999999994,04/2024,10
8,17,0.658798576100317,0.0013273220823341,39.8200000000005,04/2024,10
9,19,0.661615455472423,0.00185824209186525,93.8999999999974,04/2024,10
10,20,0.610982412123264,0.00263279812981432,62.2299999999959,04/2024,10
11,22,0.583162793776683,0.00287051833899315,9.69000000000027,04/2024,10
12,27,0.557745105724731,0.00300477358980129,44.6999999999995,04/2024,10
13,30,0.498053038128641,0.00309668999464168,3.50999999999988,04/2024,10
14,34,0.514376243237446,0.00313872567282824,2.39999999999999,04/2024,10
15,38,0.565255012005405,0.00303620413443486,10.8899999999999,04/2024,10
16,39,0.568992342504771,0.00296704290248081,4.25000000000009,04/2024,10
17,40,0.57639672970569,0.00306421299880461,26.3800000000013,04/2024,10
18,6191000,0.290861132556629,0.00346660566566333,514.140000000007,04/2024,10
1,3,1.80430473887378,0.0426815266264448,122.839999999997,05/2024,10
2,5,1.80217621120135,0.0424209123810292,126.21000000001,05/2024,10
3,7,1.67772730362658,0.081418857484691,28.1699999999995,05/2024,10
4,10,1.74847229128935,0.0632350194539975,72.8800000000034,05/2024,10
5,12,1.74143617494533,0.0811628909273515,10.0899999999995,05/2024,10
6,14,1.74890461723781,0.0768264342292338,8.65999999999924,05/2024,10
7,16,1.7720283399296,0.0572010997545389,15.2499999999994,05/2024,10
8,17,1.77883312624107,0.0579557107499404,39.8200000000005,05/2024,10
